        Date        , GPU Core Clock [MHz] , GPU Memory Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Power Consumption [% TDP] , PerfCap Reason [] , VDDC [V] ,
2018-07-05 14:00:22 ,             1188.9   ,               1350.0   ,               47.0   ,              34   ,                1768   ,            871   ,         82   ,                       56   ,                 100   ,                    2   ,                    40.3   ,               8   , 1.1500   ,
2018-07-05 14:00:23 ,             1188.9   ,               1350.0   ,               47.0   ,              34   ,                1771   ,            871   ,         83   ,                       56   ,                 100   ,                    2   ,                    49.6   ,               8   , 1.1500   ,
2018-07-05 14:00:24 ,             1188.9   ,               1350.0   ,               47.0   ,              34   ,                1741   ,            871   ,         91   ,                       62   ,                 100   ,                    2   ,                    54.1   ,               8   , 1.1500   ,
2018-07-05 14:00:25 ,             1188.9   ,               1350.0   ,               47.0   ,              34   ,                1737   ,            871   ,         87   ,                       59   ,                 100   ,                    2   ,                    46.3   ,               8   , 1.1500   ,
2018-07-05 14:00:26 ,             1188.9   ,               1350.0   ,               47.0   ,              34   ,                1766   ,            871   ,         97   ,                       65   ,                 100   ,                    2   ,                    52.3   ,               8   , 1.1500   ,
2018-07-05 14:00:27 ,             1188.9   ,               1350.0   ,               46.0   ,              34   ,                1766   ,            871   ,         93   ,                       63   ,                 100   ,                    2   ,                    44.1   ,               8   , 1.1500   ,
2018-07-05 14:00:28 ,             1188.9   ,               1350.0   ,               47.0   ,              34   ,                1741   ,            871   ,         83   ,                       56   ,                 100   ,                    2   ,                    45.0   ,               8   , 1.1500   ,
2018-07-05 14:00:29 ,             1188.9   ,               1350.0   ,               47.0   ,              34   ,                1740   ,            871   ,         85   ,                       58   ,                 100   ,                    2   ,                    47.9   ,               8   , 1.1500   ,
2018-07-05 14:00:30 ,             1188.9   ,               1350.0   ,               45.0   ,              34   ,                1769   ,            871   ,         67   ,                       45   ,                 100   ,                    2   ,                    11.5   ,               8   , 1.1500   ,
2018-07-05 14:00:31 ,             1188.9   ,               1350.0   ,               47.0   ,              34   ,                1765   ,            871   ,         93   ,                       63   ,                 100   ,                    2   ,                    45.1   ,               8   , 1.1500   ,
2018-07-05 14:00:32 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1766   ,            871   ,         94   ,                       64   ,                 100   ,                    2   ,                    55.1   ,               8   , 1.1500   ,
2018-07-05 14:00:33 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1740   ,            871   ,         94   ,                       63   ,                 100   ,                    2   ,                    55.8   ,               8   , 1.1500   ,
2018-07-05 14:00:34 ,             1188.9   ,               1350.0   ,               48.0   ,              35   ,                1742   ,            871   ,         93   ,                       63   ,                 100   ,                    2   ,                    55.6   ,               8   , 1.1500   ,
2018-07-05 14:00:35 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1771   ,            844   ,         77   ,                       52   ,                 100   ,                    2   ,                    55.5   ,               8   , 1.1500   ,
2018-07-05 14:00:36 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1769   ,            844   ,         86   ,                       58   ,                 100   ,                    2   ,                    42.0   ,               8   , 1.1500   ,
2018-07-05 14:00:37 ,             1188.9   ,               1350.0   ,               48.0   ,              35   ,                1740   ,            845   ,         95   ,                       63   ,                 100   ,                    2   ,                    51.9   ,               8   , 1.1500   ,
2018-07-05 14:00:38 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1737   ,            845   ,         87   ,                       58   ,                 100   ,                    2   ,                    40.8   ,               8   , 1.1500   ,
2018-07-05 14:00:39 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1766   ,            846   ,         88   ,                       59   ,                 100   ,                    2   ,                    52.7   ,               8   , 1.1500   ,
2018-07-05 14:00:40 ,             1188.9   ,               1350.0   ,               48.0   ,              35   ,                1770   ,            847   ,         80   ,                       56   ,                 100   ,                    2   ,                    52.5   ,               8   , 1.1500   ,
2018-07-05 14:00:41 ,             1188.9   ,               1350.0   ,               48.0   ,              35   ,                1746   ,            847   ,         71   ,                       43   ,                 100   ,                    1   ,                    53.3   ,               8   , 1.1500   ,
2018-07-05 14:00:42 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1748   ,            848   ,         76   ,                       44   ,                 100   ,                    1   ,                    55.3   ,               8   , 1.1500   ,
2018-07-05 14:00:43 ,             1188.9   ,               1350.0   ,               48.0   ,              35   ,                1774   ,            848   ,         84   ,                       50   ,                 100   ,                    2   ,                    56.1   ,               8   , 1.1500   ,
2018-07-05 14:00:44 ,             1188.9   ,               1350.0   ,               48.0   ,              35   ,                1746   ,            848   ,         67   ,                       42   ,                 100   ,                    1   ,                    47.3   ,               8   , 1.1500   ,
2018-07-05 14:00:45 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1776   ,            908   ,         47   ,                       29   ,                 100   ,                    1   ,                    40.9   ,               8   , 1.1500   ,
2018-07-05 14:00:46 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1776   ,            914   ,         58   ,                       36   ,                 100   ,                    1   ,                    43.8   ,               8   , 1.1500   ,
2018-07-05 14:00:47 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1747   ,            935   ,         35   ,                       21   ,                 100   ,                    2   ,                    27.4   ,               8   , 1.1500   ,
2018-07-05 14:00:48 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1776   ,            940   ,         36   ,                       21   ,                 100   ,                    2   ,                    30.1   ,               8   , 1.1500   ,
2018-07-05 14:00:49 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1778   ,            946   ,         35   ,                       20   ,                 100   ,                    2   ,                    32.2   ,               8   , 1.1500   ,
2018-07-05 14:00:50 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1749   ,            946   ,         40   ,                       24   ,                 100   ,                    1   ,                    27.4   ,               8   , 1.1500   ,
2018-07-05 14:00:51 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1777   ,            946   ,         45   ,                       28   ,                 100   ,                    2   ,                    36.7   ,               8   , 1.1500   ,
2018-07-05 14:00:52 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1752   ,            946   ,         30   ,                       18   ,                 100   ,                    1   ,                    31.4   ,               8   , 1.1500   ,
2018-07-05 14:00:53 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1754   ,            946   ,         39   ,                       24   ,                 100   ,                    2   ,                    30.6   ,               8   , 1.1500   ,
2018-07-05 14:00:54 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1783   ,            946   ,         41   ,                       25   ,                 100   ,                    2   ,                    33.3   ,               8   , 1.1500   ,
2018-07-05 14:00:55 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1755   ,            946   ,         47   ,                       30   ,                 100   ,                    1   ,                    29.8   ,               8   , 1.1500   ,
2018-07-05 14:00:56 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1756   ,            948   ,         38   ,                       22   ,                 100   ,                    1   ,                    26.5   ,               8   , 1.1500   ,
2018-07-05 14:00:57 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1755   ,            948   ,         39   ,                       23   ,                 100   ,                    1   ,                    26.7   ,               8   , 1.1500   ,
2018-07-05 14:00:58 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1782   ,            949   ,         44   ,                       27   ,                 100   ,                    1   ,                    31.0   ,               8   , 1.1500   ,
2018-07-05 14:00:59 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1779   ,            949   ,         46   ,                       28   ,                 100   ,                    2   ,                    34.3   ,               8   , 1.1500   ,
2018-07-05 14:01:00 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1756   ,            949   ,         51   ,                       32   ,                 100   ,                    2   ,                    36.3   ,               8   , 1.1500   ,
2018-07-05 14:01:01 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1755   ,            949   ,         53   ,                       33   ,                 100   ,                    2   ,                    33.8   ,               8   , 1.1500   ,
2018-07-05 14:01:02 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1752   ,            949   ,         53   ,                       34   ,                 100   ,                    2   ,                    37.6   ,               8   , 0.0000   ,
2018-07-05 14:01:03 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1754   ,            949   ,         46   ,                       28   ,                 100   ,                    1   ,                    32.7   ,               8   , 1.1500   ,
2018-07-05 14:01:04 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1782   ,            949   ,         55   ,                       33   ,                 100   ,                    2   ,                    34.3   ,               8   , 1.1500   ,
2018-07-05 14:01:05 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1751   ,            949   ,         57   ,                       36   ,                 100   ,                    2   ,                    47.7   ,               8   , 1.1500   ,
2018-07-05 14:01:06 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1780   ,            949   ,         59   ,                       37   ,                 100   ,                    2   ,                    38.0   ,               8   , 1.1500   ,
2018-07-05 14:01:07 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1783   ,            949   ,         57   ,                       35   ,                 100   ,                    1   ,                    36.3   ,               8   , 1.1500   ,
2018-07-05 14:01:08 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1779   ,            949   ,         57   ,                       35   ,                 100   ,                    2   ,                    38.7   ,               8   , 1.1500   ,
2018-07-05 14:01:09 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1780   ,            943   ,         60   ,                       37   ,                 100   ,                    2   ,                    43.9   ,               8   , 1.1500   ,
2018-07-05 14:01:10 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1750   ,            943   ,         56   ,                       36   ,                 100   ,                    1   ,                    31.8   ,               8   , 1.1500   ,
2018-07-05 14:01:11 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1779   ,            944   ,         49   ,                       30   ,                 100   ,                    2   ,                    37.5   ,               8   , 1.1500   ,
2018-07-05 14:01:12 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1754   ,            944   ,         50   ,                       30   ,                 100   ,                    2   ,                    33.4   ,               8   , 1.1500   ,
2018-07-05 14:01:13 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1779   ,            944   ,         66   ,                       43   ,                 100   ,                    2   ,                    42.0   ,               8   , 1.1500   ,
2018-07-05 14:01:14 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1751   ,            944   ,         61   ,                       37   ,                 100   ,                    2   ,                    48.2   ,               8   , 1.1500   ,
2018-07-05 14:01:15 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1751   ,            950   ,         57   ,                       35   ,                 100   ,                    2   ,                    33.9   ,               8   , 1.1500   ,
2018-07-05 14:01:16 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1780   ,            950   ,         51   ,                       33   ,                 100   ,                    1   ,                    30.6   ,               8   , 1.1500   ,
2018-07-05 14:01:17 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1753   ,            950   ,         51   ,                       31   ,                 100   ,                    2   ,                    31.2   ,               8   , 1.1500   ,
2018-07-05 14:01:18 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1754   ,            950   ,         54   ,                       34   ,                 100   ,                    2   ,                    43.1   ,               8   , 1.1500   ,
2018-07-05 14:01:19 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1754   ,            950   ,         55   ,                       35   ,                 100   ,                    2   ,                    33.2   ,               8   , 1.1500   ,
2018-07-05 14:01:20 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1784   ,            950   ,         52   ,                       33   ,                 100   ,                    1   ,                    42.6   ,               8   , 1.1500   ,
2018-07-05 14:01:21 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1758   ,            950   ,         45   ,                       29   ,                 100   ,                    1   ,                    35.7   ,               8   , 1.1500   ,
2018-07-05 14:01:22 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1786   ,            944   ,         50   ,                       32   ,                 100   ,                    1   ,                    33.9   ,               8   , 1.1500   ,
2018-07-05 14:01:23 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1758   ,            955   ,         50   ,                       33   ,                 100   ,                    1   ,                    41.9   ,               8   , 1.1500   ,
2018-07-05 14:01:24 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1788   ,            955   ,         47   ,                       30   ,                 100   ,                    1   ,                    30.9   ,               8   , 1.1500   ,
2018-07-05 14:01:25 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1759   ,            955   ,         55   ,                       35   ,                 100   ,                    1   ,                    35.1   ,               8   , 1.1500   ,
2018-07-05 14:01:26 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1788   ,            955   ,         44   ,                       28   ,                 100   ,                    1   ,                    32.6   ,               8   , 1.1500   ,
2018-07-05 14:01:27 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1756   ,            955   ,         49   ,                       33   ,                 100   ,                    1   ,                    37.2   ,               8   , 1.1500   ,
2018-07-05 14:01:28 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1784   ,            956   ,         40   ,                       24   ,                 100   ,                    2   ,                    22.8   ,               8   , 1.1500   ,
2018-07-05 14:01:29 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1783   ,            956   ,         43   ,                       28   ,                 100   ,                    1   ,                    38.6   ,               8   , 1.1500   ,
2018-07-05 14:01:30 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1760   ,            957   ,         34   ,                       20   ,                 100   ,                    2   ,                    27.3   ,               8   , 1.1500   ,
2018-07-05 14:01:31 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1787   ,            957   ,         39   ,                       23   ,                 100   ,                    1   ,                    25.5   ,               8   , 1.1500   ,
2018-07-05 14:01:32 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1761   ,            957   ,         46   ,                       28   ,                 100   ,                    2   ,                    33.6   ,               8   , 1.1500   ,
2018-07-05 14:01:33 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1788   ,            957   ,         44   ,                       27   ,                 100   ,                    2   ,                    41.9   ,               8   , 1.1500   ,
2018-07-05 14:01:34 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1762   ,            957   ,         43   ,                       27   ,                 100   ,                    1   ,                    25.0   ,               8   , 1.1500   ,
2018-07-05 14:01:35 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1788   ,            957   ,         52   ,                       27   ,                 100   ,                    2   ,                    51.2   ,               8   , 1.1500   ,
2018-07-05 14:01:36 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1756   ,            959   ,         50   ,                       31   ,                 100   ,                    1   ,                    43.4   ,               8   , 1.1500   ,
2018-07-05 14:01:37 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1781   ,            960   ,         52   ,                       33   ,                 100   ,                    1   ,                    36.0   ,               8   , 0.0000   ,
2018-07-05 14:01:38 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1760   ,            960   ,         39   ,                       23   ,                 100   ,                    1   ,                    28.5   ,               8   , 1.1500   ,
2018-07-05 14:01:39 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1761   ,            960   ,         41   ,                       24   ,                 100   ,                    2   ,                    27.9   ,               8   , 1.1500   ,
2018-07-05 14:01:40 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1760   ,            960   ,         47   ,                       27   ,                 100   ,                    1   ,                    38.0   ,               8   , 1.1500   ,
2018-07-05 14:01:41 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1762   ,            960   ,         41   ,                       23   ,                 100   ,                    2   ,                    33.2   ,               8   , 1.1500   ,
2018-07-05 14:01:42 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1790   ,            960   ,         43   ,                       27   ,                 100   ,                    0   ,                    39.2   ,               8   , 1.1500   ,
2018-07-05 14:01:43 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1760   ,            960   ,         68   ,                       44   ,                 100   ,                    1   ,                    42.5   ,               8   , 1.1500   ,
2018-07-05 14:01:44 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1787   ,            966   ,         64   ,                       41   ,                 100   ,                    1   ,                    44.9   ,               8   , 1.1500   ,
2018-07-05 14:01:45 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1758   ,            964   ,         60   ,                       36   ,                 100   ,                    1   ,                    42.1   ,               8   , 1.1500   ,
2018-07-05 14:01:46 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1789   ,            964   ,         59   ,                       38   ,                 100   ,                    1   ,                    40.4   ,               8   , 1.1500   ,
2018-07-05 14:01:47 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1790   ,            963   ,         42   ,                       26   ,                 100   ,                    1   ,                    32.5   ,               8   , 1.1500   ,
2018-07-05 14:01:48 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1761   ,            963   ,         46   ,                       29   ,                 100   ,                    2   ,                    27.7   ,               8   , 1.1500   ,
2018-07-05 14:01:49 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1787   ,            951   ,         47   ,                       29   ,                 100   ,                    2   ,                    25.0   ,               8   , 1.1500   ,
2018-07-05 14:01:50 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1760   ,            952   ,         49   ,                       30   ,                 100   ,                    2   ,                    32.2   ,               8   , 1.1500   ,
2018-07-05 14:01:51 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1787   ,            952   ,         56   ,                       35   ,                 100   ,                    1   ,                    46.9   ,               8   , 1.1500   ,
2018-07-05 14:01:52 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1760   ,            953   ,         48   ,                       30   ,                 100   ,                    2   ,                    31.8   ,               8   , 1.1500   ,
2018-07-05 14:01:53 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1789   ,            953   ,         53   ,                       34   ,                 100   ,                    1   ,                    41.7   ,               8   , 1.1500   ,
2018-07-05 14:01:54 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1760   ,            953   ,         72   ,                       49   ,                 100   ,                    1   ,                    45.0   ,               8   , 1.1500   ,
2018-07-05 14:01:55 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1760   ,            953   ,         65   ,                       41   ,                 100   ,                    1   ,                    43.8   ,               8   , 1.1500   ,
2018-07-05 14:01:56 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1787   ,            953   ,         45   ,                       27   ,                 100   ,                    1   ,                    29.9   ,               8   , 1.1500   ,
2018-07-05 14:01:57 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1763   ,            962   ,         47   ,                       29   ,                 100   ,                    1   ,                    37.5   ,               8   , 1.1500   ,
2018-07-05 14:01:58 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1792   ,            962   ,         52   ,                       33   ,                 100   ,                    1   ,                    35.7   ,               8   , 1.1500   ,
2018-07-05 14:01:59 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1761   ,            962   ,         57   ,                       35   ,                 100   ,                    1   ,                    39.3   ,               8   , 1.1500   ,
2018-07-05 14:02:00 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1788   ,            962   ,         51   ,                       32   ,                 100   ,                    1   ,                    36.5   ,               8   , 1.1500   ,
2018-07-05 14:02:01 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1760   ,            962   ,         55   ,                       32   ,                 100   ,                    1   ,                    45.4   ,               8   , 1.1500   ,
2018-07-05 14:02:02 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1787   ,            963   ,         48   ,                       28   ,                 100   ,                    1   ,                    33.0   ,               8   , 1.1500   ,
2018-07-05 14:02:03 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1757   ,            963   ,         44   ,                       26   ,                 100   ,                    2   ,                    31.2   ,               8   , 1.1500   ,
2018-07-05 14:02:04 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1786   ,            963   ,         47   ,                       28   ,                 100   ,                    1   ,                    39.4   ,               8   , 1.1500   ,
2018-07-05 14:02:05 ,             1188.9   ,               1350.0   ,               43.0   ,              35   ,                1787   ,            963   ,         10   ,                        9   ,                 100   ,                    0   ,                    15.2   ,               8   , 1.1500   ,
2018-07-05 14:02:06 ,             1188.9   ,               1350.0   ,               43.0   ,              35   ,                1761   ,            963   ,         10   ,                        8   ,                 100   ,                    0   ,                    14.7   ,               8   , 1.1500   ,
2018-07-05 14:02:07 ,             1188.9   ,               1350.0   ,               43.0   ,              35   ,                1792   ,            963   ,         10   ,                        8   ,                 100   ,                    0   ,                    15.4   ,               8   , 1.1500   ,
2018-07-05 14:02:08 ,             1188.9   ,               1350.0   ,               43.0   ,              35   ,                1763   ,            963   ,         11   ,                        8   ,                 100   ,                    0   ,                    15.1   ,               8   , 1.1500   ,
2018-07-05 14:02:09 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1762   ,            963   ,         36   ,                       21   ,                 100   ,                    2   ,                    34.4   ,               8   , 1.1500   ,
2018-07-05 14:02:10 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1760   ,            963   ,         45   ,                       28   ,                 100   ,                    2   ,                    27.9   ,               8   , 1.1500   ,
2018-07-05 14:02:11 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1760   ,            963   ,         41   ,                       25   ,                 100   ,                    2   ,                    33.1   ,               8   , 1.1500   ,
2018-07-05 14:02:12 ,             1188.9   ,               1350.0   ,               44.0   ,              35   ,                1759   ,            964   ,         41   ,                       25   ,                 100   ,                    2   ,                    32.7   ,               8   , 1.1500   ,
2018-07-05 14:02:13 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1787   ,            964   ,         37   ,                       23   ,                 100   ,                    2   ,                    28.7   ,               8   , 1.1500   ,
2018-07-05 14:02:14 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1786   ,            964   ,         39   ,                       24   ,                 100   ,                    2   ,                    33.9   ,               8   , 1.1500   ,
2018-07-05 14:02:15 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1760   ,            964   ,         42   ,                       27   ,                 100   ,                    1   ,                    37.3   ,               8   , 1.1500   ,
2018-07-05 14:02:16 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1787   ,            964   ,         44   ,                       27   ,                 100   ,                    2   ,                    30.6   ,               8   , 1.1500   ,
2018-07-05 14:02:17 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1759   ,            964   ,         40   ,                       24   ,                 100   ,                    1   ,                    32.7   ,               8   , 1.1500   ,
2018-07-05 14:02:18 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1785   ,            964   ,         45   ,                       27   ,                 100   ,                    1   ,                    38.9   ,               8   , 1.1500   ,
2018-07-05 14:02:19 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1760   ,            958   ,         50   ,                       30   ,                 100   ,                    1   ,                    28.4   ,               8   , 1.1500   ,
2018-07-05 14:02:20 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1786   ,            958   ,         65   ,                       39   ,                 100   ,                    1   ,                    40.0   ,               8   , 1.1500   ,
2018-07-05 14:02:21 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1752   ,            958   ,         64   ,                       37   ,                 100   ,                    2   ,                    50.1   ,               8   , 1.1500   ,
2018-07-05 14:02:22 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1780   ,            958   ,         59   ,                       36   ,                 100   ,                    1   ,                    44.3   ,               8   , 1.1500   ,
2018-07-05 14:02:23 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1754   ,            958   ,         63   ,                       38   ,                 100   ,                    1   ,                    43.7   ,               8   , 1.1500   ,
2018-07-05 14:02:24 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1781   ,            958   ,         73   ,                       51   ,                 100   ,                    2   ,                    47.9   ,               8   , 1.1500   ,
2018-07-05 14:02:25 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1778   ,            958   ,         72   ,                       50   ,                 100   ,                    2   ,                    39.8   ,               8   , 1.1500   ,
2018-07-05 14:02:26 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1753   ,            958   ,         66   ,                       41   ,                 100   ,                    1   ,                    41.0   ,               8   , 1.1500   ,
2018-07-05 14:02:27 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1783   ,            946   ,         72   ,                       49   ,                 100   ,                    2   ,                    50.1   ,               8   , 1.1500   ,
2018-07-05 14:02:28 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1752   ,            946   ,         65   ,                       44   ,                 100   ,                    2   ,                    36.9   ,               8   , 1.1500   ,
2018-07-05 14:02:29 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1781   ,            946   ,         66   ,                       44   ,                 100   ,                    2   ,                    43.0   ,               8   , 1.1500   ,
2018-07-05 14:02:30 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1750   ,            946   ,         70   ,                       49   ,                 100   ,                    2   ,                    53.0   ,               8   , 1.1500   ,
2018-07-05 14:02:31 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1754   ,            915   ,         34   ,                       24   ,                 100   ,                    1   ,                    26.2   ,               8   , 1.1500   ,
2018-07-05 14:02:32 ,             1188.9   ,               1350.0   ,               43.0   ,              35   ,                1788   ,            915   ,         10   ,                        7   ,                 100   ,                    0   ,                    11.4   ,               8   , 1.1500   ,
2018-07-05 14:02:33 ,             1188.9   ,               1350.0   ,               44.0   ,              35   ,                1764   ,            955   ,         30   ,                       21   ,                 100   ,                    1   ,                    18.8   ,               8   , 1.1500   ,
2018-07-05 14:02:34 ,             1188.9   ,               1350.0   ,               45.0   ,              35   ,                1787   ,            948   ,         44   ,                       31   ,                 100   ,                    1   ,                    34.6   ,               8   , 1.1500   ,
2018-07-05 14:02:35 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1785   ,            949   ,         65   ,                       44   ,                 100   ,                    2   ,                    47.0   ,               8   , 1.1500   ,
2018-07-05 14:02:36 ,             1188.9   ,               1350.0   ,               44.0   ,              35   ,                1786   ,            949   ,         17   ,                       12   ,                 100   ,                    0   ,                    13.6   ,               8   , 1.1500   ,
2018-07-05 14:02:37 ,             1188.9   ,               1350.0   ,               46.0   ,              35   ,                1757   ,            961   ,         69   ,                       48   ,                 100   ,                    2   ,                    51.1   ,               8   , 1.1500   ,
2018-07-05 14:02:38 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1784   ,            961   ,         65   ,                       45   ,                 100   ,                    2   ,                    41.2   ,               8   , 1.1500   ,
2018-07-05 14:02:39 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1754   ,            961   ,         73   ,                       51   ,                 100   ,                    2   ,                    46.6   ,               8   , 1.1500   ,
2018-07-05 14:02:40 ,             1188.9   ,               1350.0   ,               47.0   ,              35   ,                1781   ,            961   ,         69   ,                       48   ,                 100   ,                    2   ,                    55.2   ,               8   , 1.1500   ,
2018-07-05 14:02:41 ,             1032.3   ,               1350.0   ,               43.0   ,              35   ,                1756   ,            961   ,          0   ,                        1   ,                 100   ,                    0   ,                     6.7   ,              16   , 1.0000   ,
2018-07-05 14:02:42 ,             1136.7   ,               1350.0   ,               42.0   ,              35   ,                1789   ,            965   ,          0   ,                        1   ,                 100   ,                    0   ,                     6.1   ,              16   , 1.0680   ,
