        Date        , GPU Core Clock [MHz] , GPU Memory Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Power Consumption [% TDP] , PerfCap Reason [] , VDDC [V] ,
2018-07-04 18:05:31 ,              135.0   ,                202.5   ,               33.0   ,              33   ,                1753   ,            361   ,         11   ,                       11   ,                   0   ,                    0   ,                     3.3   ,              16   , 0.9370   ,
2018-07-04 18:05:32 ,              836.1   ,               1350.0   ,               34.0   ,              33   ,                1743   ,            361   ,         23   ,                       14   ,                   0   ,                    0   ,                     8.9   ,              16   , 0.9370   ,
2018-07-04 18:05:33 ,              135.0   ,                202.5   ,               33.0   ,              33   ,                1770   ,            362   ,         15   ,                       13   ,                   0   ,                    0   ,                     3.4   ,              16   , 0.9370   ,
2018-07-04 18:05:34 ,             1032.3   ,               1350.0   ,               35.0   ,              33   ,                1739   ,            362   ,         31   ,                       22   ,                   0   ,                    1   ,                    14.6   ,              16   , 1.0000   ,
2018-07-04 18:05:35 ,             1032.3   ,               1350.0   ,               35.0   ,              33   ,                1740   ,            362   ,         30   ,                       22   ,                   0   ,                    1   ,                    14.6   ,              16   , 1.0000   ,
2018-07-04 18:05:36 ,             1032.3   ,               1350.0   ,               35.0   ,              33   ,                1737   ,            367   ,         37   ,                       30   ,                   0   ,                    0   ,                    16.2   ,              16   , 1.0000   ,
2018-07-04 18:05:37 ,             1032.3   ,               1350.0   ,               35.0   ,              33   ,                1763   ,            369   ,         37   ,                       30   ,                   0   ,                    0   ,                    15.5   ,              16   , 1.0000   ,
2018-07-04 18:05:38 ,             1032.3   ,               1350.0   ,               35.0   ,              33   ,                1761   ,            369   ,         37   ,                       30   ,                   0   ,                    0   ,                    14.6   ,              16   , 1.0000   ,
2018-07-04 18:05:39 ,             1032.3   ,               1350.0   ,               35.0   ,              33   ,                1760   ,            370   ,         37   ,                       29   ,                   0   ,                    0   ,                    16.2   ,              16   , 1.0000   ,
2018-07-04 18:05:40 ,             1032.3   ,               1350.0   ,               35.0   ,              33   ,                1759   ,            370   ,         37   ,                       30   ,                   0   ,                    0   ,                    16.0   ,              16   , 1.0000   ,
2018-07-04 18:05:41 ,             1032.3   ,               1350.0   ,               35.0   ,              33   ,                1734   ,            373   ,         30   ,                       24   ,                   0   ,                    0   ,                    15.7   ,              16   , 1.0000   ,
2018-07-04 18:05:42 ,             1032.3   ,               1350.0   ,               35.0   ,              33   ,                1734   ,            373   ,         36   ,                       29   ,                   0   ,                    0   ,                    15.6   ,              16   , 1.0000   ,
2018-07-04 18:05:43 ,             1032.3   ,               1350.0   ,               35.0   ,              33   ,                1734   ,            373   ,         36   ,                       29   ,                   0   ,                    0   ,                    15.8   ,              16   , 1.0000   ,
2018-07-04 18:05:44 ,             1032.3   ,               1350.0   ,               35.0   ,              33   ,                1761   ,            373   ,         37   ,                       30   ,                   0   ,                    0   ,                    16.7   ,              16   , 1.0000   ,
2018-07-04 18:05:45 ,             1032.3   ,               1350.0   ,               35.0   ,              33   ,                1731   ,            373   ,         36   ,                       29   ,                   0   ,                    0   ,                    16.6   ,              16   , 1.0000   ,
2018-07-04 18:05:46 ,             1032.3   ,               1350.0   ,               35.0   ,              33   ,                1734   ,            373   ,         37   ,                       29   ,                   0   ,                    0   ,                    16.2   ,              16   , 1.0000   ,
2018-07-04 18:05:47 ,             1032.3   ,               1350.0   ,               35.0   ,              33   ,                1762   ,            373   ,         37   ,                       29   ,                   0   ,                    0   ,                    15.7   ,              16   , 1.0000   ,
2018-07-04 18:05:48 ,             1032.3   ,               1350.0   ,               35.0   ,              33   ,                1763   ,            373   ,         37   ,                       29   ,                   0   ,                    0   ,                    15.0   ,              16   , 1.0000   ,
2018-07-04 18:05:49 ,             1032.3   ,               1350.0   ,               35.0   ,              33   ,                1736   ,            373   ,         37   ,                       29   ,                   0   ,                    0   ,                    16.8   ,              16   , 1.0000   ,
2018-07-04 18:05:50 ,             1032.3   ,               1350.0   ,               35.0   ,              33   ,                1737   ,            373   ,         37   ,                       29   ,                   0   ,                    0   ,                    14.7   ,              16   , 1.0000   ,
2018-07-04 18:05:51 ,             1032.3   ,               1350.0   ,               34.0   ,              33   ,                1736   ,            369   ,          1   ,                        1   ,                   0   ,                    0   ,                     5.0   ,              16   , 1.0000   ,
2018-07-04 18:05:52 ,             1032.3   ,               1350.0   ,               34.0   ,              33   ,                1736   ,            355   ,          3   ,                        1   ,                   0   ,                    0   ,                     5.1   ,              16   , 1.0000   ,
2018-07-04 18:05:53 ,              135.0   ,                202.5   ,               33.0   ,              33   ,                1765   ,            411   ,          7   ,                        6   ,                   0   ,                    2   ,                     4.3   ,              16   , 0.9370   ,
2018-07-04 18:05:54 ,              135.0   ,                202.5   ,               33.0   ,              33   ,                1766   ,            350   ,          6   ,                        6   ,                   0   ,                    1   ,                     2.7   ,              16   , 0.9370   ,
2018-07-04 18:05:55 ,              135.0   ,                202.5   ,               33.0   ,              33   ,                1743   ,            429   ,         21   ,                       15   ,                   0   ,                    1   ,                     2.6   ,              16   , 0.9370   ,
2018-07-04 18:05:56 ,              135.0   ,                202.5   ,               33.0   ,              33   ,                1773   ,            464   ,          0   ,                        4   ,                   0   ,                    0   ,                     2.6   ,              16   , 0.9370   ,
2018-07-04 18:05:57 ,              135.0   ,                202.5   ,               33.0   ,              33   ,                1773   ,            464   ,          0   ,                        4   ,                   0   ,                    0   ,                     2.5   ,              16   , 0.9370   ,
2018-07-04 18:05:58 ,              135.0   ,                202.5   ,               32.0   ,              33   ,                1771   ,            464   ,          0   ,                        5   ,                   0   ,                    0   ,                     2.5   ,              16   , 0.9370   ,
2018-07-04 18:05:59 ,              135.0   ,                202.5   ,               32.0   ,              33   ,                1742   ,            489   ,         12   ,                       10   ,                   0   ,                    4   ,                     2.6   ,              16   , 0.9370   ,
2018-07-04 18:06:00 ,              135.0   ,                202.5   ,               32.0   ,              33   ,                1741   ,            503   ,          1   ,                        5   ,                   0   ,                    0   ,                     2.6   ,              16   , 0.9370   ,
2018-07-04 18:06:01 ,              135.0   ,                202.5   ,               32.0   ,              33   ,                1769   ,            509   ,          0   ,                        5   ,                   0   ,                    0   ,                     2.6   ,              16   , 0.9370   ,
2018-07-04 18:06:02 ,              135.0   ,                202.5   ,               32.0   ,              33   ,                1769   ,            598   ,          5   ,                        7   ,                   0   ,                    0   ,                     2.6   ,              16   , 0.9370   ,
2018-07-04 18:06:03 ,              135.0   ,                202.5   ,               32.0   ,              33   ,                1743   ,            672   ,          1   ,                        6   ,                   0   ,                    0   ,                     2.5   ,              16   , 0.9370   ,
2018-07-04 18:06:04 ,              135.0   ,                202.5   ,               32.0   ,              33   ,                1769   ,            707   ,          0   ,                        5   ,                   0   ,                    0   ,                     2.5   ,              16   , 0.9370   ,
2018-07-04 18:06:05 ,              836.1   ,               1350.0   ,               34.0   ,              33   ,                1766   ,            971   ,         47   ,                       23   ,                   0   ,                    3   ,                    14.3   ,              16   , 0.9370   ,
2018-07-04 18:06:06 ,              836.1   ,               1350.0   ,               34.0   ,              33   ,                1762   ,           1187   ,         47   ,                       26   ,                   0   ,                    1   ,                     3.8   ,              16   , 0.9370   ,
2018-07-04 18:06:07 ,              135.0   ,                202.5   ,               32.0   ,              33   ,                1743   ,           1237   ,         19   ,                       10   ,                   0   ,                    7   ,                     2.6   ,              16   , 0.9370   ,
2018-07-04 18:06:08 ,              135.0   ,                202.5   ,               32.0   ,              33   ,                1742   ,           1257   ,          1   ,                        5   ,                   0   ,                    0   ,                     4.1   ,              16   , 0.9370   ,
2018-07-04 18:06:09 ,              135.0   ,                202.5   ,               32.0   ,              33   ,                1769   ,           1261   ,          0   ,                        4   ,                   0   ,                    0   ,                     2.5   ,              16   , 0.9370   ,
2018-07-04 18:06:10 ,             1188.9   ,               1350.0   ,               38.0   ,              33   ,                1757   ,           1411   ,         94   ,                       63   ,                   0   ,                    3   ,                    52.8   ,               8   , 1.1500   ,
2018-07-04 18:06:11 ,             1188.9   ,               1350.0   ,               39.0   ,              33   ,                1753   ,           1519   ,         99   ,                       67   ,                   0   ,                    2   ,                    53.9   ,               8   , 1.1500   ,
2018-07-04 18:06:12 ,             1188.9   ,               1350.0   ,               37.0   ,              33   ,                1751   ,           1523   ,         90   ,                       61   ,                   0   ,                    2   ,                    10.5   ,               8   , 1.1500   ,
2018-07-04 18:06:13 ,             1188.9   ,               1350.0   ,               40.0   ,              33   ,                1753   ,           1527   ,         88   ,                       53   ,                   0   ,                    2   ,                    57.7   ,               8   , 1.1500   ,
2018-07-04 18:06:14 ,             1188.9   ,               1350.0   ,               40.0   ,              33   ,                1747   ,           1528   ,         82   ,                       49   ,                   0   ,                    2   ,                    58.5   ,               8   , 1.1500   ,
2018-07-04 18:06:15 ,             1188.9   ,               1350.0   ,               41.0   ,              33   ,                1747   ,           1530   ,         98   ,                       59   ,                   0   ,                    3   ,                    59.9   ,               8   , 1.1500   ,
2018-07-04 18:06:16 ,             1188.9   ,               1350.0   ,               40.0   ,              33   ,                1721   ,            837   ,         71   ,                       41   ,                   0   ,                    2   ,                    42.8   ,               8   , 1.1500   ,
2018-07-04 18:06:17 ,             1188.9   ,               1350.0   ,               41.0   ,              33   ,                1749   ,            849   ,         81   ,                       47   ,                   0   ,                    3   ,                    59.9   ,               8   , 1.1500   ,
2018-07-04 18:06:18 ,             1188.9   ,               1350.0   ,               40.0   ,              33   ,                1723   ,            867   ,         75   ,                       42   ,                   0   ,                    2   ,                    52.6   ,               8   , 1.1500   ,
2018-07-04 18:06:19 ,             1188.9   ,               1350.0   ,               40.0   ,              33   ,                1725   ,            868   ,         75   ,                       43   ,                   0   ,                    3   ,                    53.6   ,               8   , 1.1500   ,
2018-07-04 18:06:20 ,             1188.9   ,               1350.0   ,               39.0   ,              33   ,                1727   ,            868   ,         64   ,                       38   ,                   0   ,                    2   ,                    35.2   ,               8   , 1.1500   ,
2018-07-04 18:06:21 ,             1188.9   ,               1350.0   ,               40.0   ,              33   ,                1726   ,            869   ,         64   ,                       36   ,                   0   ,                    2   ,                    48.1   ,               8   , 1.1500   ,
2018-07-04 18:06:22 ,             1188.9   ,               1350.0   ,               39.0   ,              33   ,                1725   ,            869   ,         62   ,                       37   ,                   0   ,                    2   ,                    41.2   ,               8   , 1.1500   ,
2018-07-04 18:06:23 ,             1188.9   ,               1350.0   ,               39.0   ,              33   ,                1753   ,            869   ,         65   ,                       40   ,                   0   ,                    2   ,                    41.7   ,               8   , 1.1500   ,
2018-07-04 18:06:24 ,             1188.9   ,               1350.0   ,               39.0   ,              33   ,                1727   ,            874   ,         64   ,                       39   ,                   0   ,                    2   ,                    29.1   ,               8   , 1.1500   ,
2018-07-04 18:06:25 ,             1188.9   ,               1350.0   ,               39.0   ,              33   ,                1728   ,            874   ,         51   ,                       34   ,                   0   ,                    2   ,                    33.5   ,               8   , 1.1500   ,
2018-07-04 18:06:26 ,             1188.9   ,               1350.0   ,               39.0   ,              33   ,                1729   ,            874   ,         55   ,                       37   ,                   0   ,                    2   ,                    42.5   ,               8   , 1.1500   ,
2018-07-04 18:06:27 ,             1188.9   ,               1350.0   ,               40.0   ,              33   ,                1731   ,            874   ,         60   ,                       40   ,                   0   ,                    2   ,                    36.5   ,               8   , 1.1500   ,
2018-07-04 18:06:28 ,             1188.9   ,               1350.0   ,               40.0   ,              33   ,                1726   ,            874   ,         60   ,                       40   ,                   0   ,                    2   ,                    39.9   ,               8   , 1.1500   ,
2018-07-04 18:06:29 ,             1188.9   ,               1350.0   ,               40.0   ,              33   ,                1725   ,            874   ,         57   ,                       38   ,                   0   ,                    2   ,                    32.1   ,               8   , 1.1500   ,
2018-07-04 18:06:30 ,             1188.9   ,               1350.0   ,               39.0   ,              33   ,                1729   ,            874   ,         57   ,                       38   ,                   0   ,                    1   ,                    44.9   ,               8   , 1.1500   ,
2018-07-04 18:06:31 ,             1188.9   ,               1350.0   ,               40.0   ,              33   ,                1727   ,            874   ,         74   ,                       45   ,                   0   ,                    1   ,                    36.1   ,               8   , 1.1500   ,
2018-07-04 18:06:32 ,             1188.9   ,               1350.0   ,               39.0   ,              33   ,                1729   ,            874   ,         60   ,                       39   ,                   0   ,                    1   ,                    40.1   ,               8   , 1.1500   ,
2018-07-04 18:06:33 ,             1188.9   ,               1350.0   ,               40.0   ,              33   ,                1730   ,            874   ,         61   ,                       39   ,                   0   ,                    1   ,                    48.3   ,               8   , 1.1500   ,
2018-07-04 18:06:34 ,             1188.9   ,               1350.0   ,               41.0   ,              33   ,                1729   ,            875   ,         74   ,                       44   ,                   0   ,                    1   ,                    48.5   ,               8   , 1.1500   ,
2018-07-04 18:06:35 ,             1188.9   ,               1350.0   ,               41.0   ,              33   ,                1754   ,            876   ,         80   ,                       49   ,                   0   ,                    2   ,                    52.5   ,               8   , 1.1500   ,
2018-07-04 18:06:36 ,             1188.9   ,               1350.0   ,               41.0   ,              33   ,                1725   ,            876   ,         80   ,                       51   ,                   0   ,                    1   ,                    52.3   ,               8   , 1.1500   ,
2018-07-04 18:06:37 ,             1188.9   ,               1350.0   ,               41.0   ,              33   ,                1726   ,            879   ,         61   ,                       38   ,                   0   ,                    1   ,                    46.4   ,               8   , 1.1500   ,
2018-07-04 18:06:38 ,             1188.9   ,               1350.0   ,               41.0   ,              33   ,                1728   ,            853   ,         63   ,                       39   ,                   0   ,                    1   ,                    40.4   ,               8   , 1.1500   ,
2018-07-04 18:06:39 ,             1188.9   ,               1350.0   ,               39.0   ,              33   ,                1729   ,            887   ,         27   ,                       16   ,                   0   ,                    2   ,                    28.9   ,               8   , 1.1500   ,
2018-07-04 18:06:40 ,             1188.9   ,               1350.0   ,               39.0   ,              33   ,                1735   ,            892   ,         23   ,                       14   ,                   0   ,                    1   ,                    22.4   ,               8   , 1.1500   ,
2018-07-04 18:06:41 ,             1058.4   ,               1350.0   ,               38.0   ,              33   ,                1736   ,            900   ,         34   ,                       20   ,                   0   ,                    2   ,                    13.9   ,              16   , 1.0180   ,
2018-07-04 18:06:42 ,             1058.4   ,               1350.0   ,               38.0   ,              33   ,                1760   ,            900   ,         38   ,                       20   ,                   0   ,                    2   ,                    18.1   ,              16   , 1.0180   ,
2018-07-04 18:06:43 ,             1058.4   ,               1350.0   ,               38.0   ,              33   ,                1760   ,            900   ,         37   ,                       19   ,                   0   ,                    2   ,                    18.8   ,              16   , 1.0180   ,
2018-07-04 18:06:44 ,              836.1   ,               1350.0   ,               37.0   ,              33   ,                1761   ,            900   ,         42   ,                       18   ,                   0   ,                    1   ,                    14.2   ,              16   , 0.9370   ,
2018-07-04 18:06:45 ,              901.0   ,               1350.0   ,               38.0   ,              33   ,                1733   ,            902   ,         54   ,                       26   ,                   0   ,                    2   ,                    18.3   ,              16   , 0.9370   ,
2018-07-04 18:06:46 ,              953.6   ,               1350.0   ,               38.0   ,              33   ,                1736   ,            907   ,         62   ,                       32   ,                   0   ,                    2   ,                    21.9   ,              16   , 0.9620   ,
2018-07-04 18:06:47 ,              953.6   ,               1350.0   ,               37.0   ,              33   ,                1737   ,            907   ,         28   ,                       14   ,                   0   ,                    1   ,                    15.4   ,              16   , 0.9620   ,
2018-07-04 18:06:48 ,              980.1   ,               1350.0   ,               38.0   ,              33   ,                1731   ,            907   ,         54   ,                       28   ,                   0   ,                    1   ,                    20.0   ,              16   , 0.9750   ,
2018-07-04 18:06:49 ,             1136.7   ,               1350.0   ,               38.0   ,              33   ,                1728   ,            907   ,         63   ,                       37   ,                   0   ,                    1   ,                    26.5   ,              16   , 1.0680   ,
2018-07-04 18:06:50 ,             1136.7   ,               1350.0   ,               39.0   ,              33   ,                1759   ,            907   ,         52   ,                       33   ,                   0   ,                    1   ,                    32.0   ,              16   , 1.0680   ,
2018-07-04 18:06:51 ,             1188.9   ,               1350.0   ,               41.0   ,              33   ,                1758   ,            907   ,         69   ,                       42   ,                   0   ,                    1   ,                    45.7   ,               8   , 1.1500   ,
2018-07-04 18:06:52 ,             1188.9   ,               1350.0   ,               42.0   ,              33   ,                1755   ,            908   ,         78   ,                       46   ,                   0   ,                    1   ,                    49.5   ,               8   , 1.1500   ,
2018-07-04 18:06:53 ,             1188.9   ,               1350.0   ,               41.0   ,              33   ,                1755   ,            908   ,         78   ,                       46   ,                   0   ,                    1   ,                    49.6   ,               8   , 1.1500   ,
2018-07-04 18:06:54 ,             1188.9   ,               1350.0   ,               42.0   ,              33   ,                1753   ,            908   ,         69   ,                       41   ,                   0   ,                    1   ,                    42.4   ,               8   , 1.1500   ,
2018-07-04 18:06:55 ,             1188.9   ,               1350.0   ,               42.0   ,              33   ,                1754   ,            908   ,         84   ,                       48   ,                   0   ,                    2   ,                    54.9   ,               8   , 1.1500   ,
2018-07-04 18:06:56 ,             1188.9   ,               1350.0   ,               43.0   ,              33   ,                1749   ,            909   ,         90   ,                       52   ,                   0   ,                    2   ,                    50.5   ,               8   , 1.1500   ,
2018-07-04 18:06:57 ,             1188.9   ,               1350.0   ,               43.0   ,              33   ,                1750   ,            900   ,         82   ,                       48   ,                   0   ,                    1   ,                    55.0   ,               8   , 1.1500   ,
2018-07-04 18:06:58 ,             1188.9   ,               1350.0   ,               43.0   ,              33   ,                1752   ,            865   ,         97   ,                       59   ,                   0   ,                    1   ,                    56.8   ,               8   , 1.1500   ,
2018-07-04 18:06:59 ,             1188.9   ,               1350.0   ,               42.0   ,              33   ,                1727   ,            865   ,         73   ,                       48   ,                   0   ,                    1   ,                    43.5   ,               8   , 1.1500   ,
2018-07-04 18:07:00 ,             1188.9   ,               1350.0   ,               42.0   ,              33   ,                1728   ,            865   ,         69   ,                       45   ,                   0   ,                    1   ,                    49.4   ,               8   , 1.1500   ,
2018-07-04 18:07:01 ,             1188.9   ,               1350.0   ,               41.0   ,              33   ,                1732   ,            866   ,         60   ,                       39   ,                   0   ,                    1   ,                    43.8   ,               8   , 1.1500   ,
2018-07-04 18:07:02 ,             1188.9   ,               1350.0   ,               41.0   ,              33   ,                1732   ,            866   ,         57   ,                       38   ,                   0   ,                    1   ,                    38.9   ,               8   , 1.1500   ,
2018-07-04 18:07:03 ,             1188.9   ,               1350.0   ,               41.0   ,              33   ,                1758   ,            866   ,         52   ,                       34   ,                   0   ,                    1   ,                    42.6   ,               8   , 1.1500   ,
2018-07-04 18:07:04 ,             1188.9   ,               1350.0   ,               41.0   ,              33   ,                1758   ,            866   ,         57   ,                       37   ,                   0   ,                    1   ,                    44.1   ,               8   , 1.1500   ,
2018-07-04 18:07:05 ,             1188.9   ,               1350.0   ,               41.0   ,              33   ,                1756   ,            866   ,         59   ,                       39   ,                   0   ,                    1   ,                    44.8   ,               8   , 1.1500   ,
2018-07-04 18:07:06 ,             1188.9   ,               1350.0   ,               43.0   ,              33   ,                1753   ,            866   ,         82   ,                       49   ,                   0   ,                    1   ,                    52.0   ,               8   , 1.1500   ,
2018-07-04 18:07:07 ,             1188.9   ,               1350.0   ,               41.0   ,              33   ,                1759   ,            850   ,         49   ,                       28   ,                   0   ,                    2   ,                    34.3   ,               8   , 1.1500   ,
2018-07-04 18:07:08 ,             1188.9   ,               1350.0   ,               42.0   ,              33   ,                1760   ,            873   ,         60   ,                       32   ,                   0   ,                    2   ,                    40.9   ,               8   , 1.1500   ,
2018-07-04 18:07:09 ,             1188.9   ,               1350.0   ,               42.0   ,              33   ,                1731   ,            873   ,         58   ,                       31   ,                   0   ,                    2   ,                    43.3   ,               8   , 1.1500   ,
2018-07-04 18:07:10 ,             1188.9   ,               1350.0   ,               42.0   ,              33   ,                1730   ,            873   ,         59   ,                       33   ,                   0   ,                    1   ,                    41.4   ,               8   , 1.1500   ,
2018-07-04 18:07:11 ,             1188.9   ,               1350.0   ,               42.0   ,              33   ,                1731   ,            873   ,         61   ,                       34   ,                   0   ,                    2   ,                    41.3   ,               8   , 1.1500   ,
2018-07-04 18:07:12 ,             1188.9   ,               1350.0   ,               42.0   ,              33   ,                1731   ,            875   ,         67   ,                       36   ,                   0   ,                    1   ,                    50.3   ,               8   , 1.1500   ,
2018-07-04 18:07:13 ,             1188.9   ,               1350.0   ,               43.0   ,              33   ,                1726   ,            875   ,         75   ,                       39   ,                   0   ,                    1   ,                    46.7   ,               8   , 1.1500   ,
2018-07-04 18:07:14 ,             1188.9   ,               1350.0   ,               42.0   ,              33   ,                1728   ,            875   ,         60   ,                       37   ,                   0   ,                    1   ,                    45.1   ,               8   , 1.1500   ,
2018-07-04 18:07:15 ,             1188.9   ,               1350.0   ,               42.0   ,              33   ,                1731   ,            875   ,         63   ,                       38   ,                   0   ,                    1   ,                    44.8   ,               8   , 1.1500   ,
2018-07-04 18:07:16 ,             1188.9   ,               1350.0   ,               43.0   ,              33   ,                1728   ,            875   ,         67   ,                       39   ,                   0   ,                    2   ,                    47.2   ,               8   , 1.1500   ,
2018-07-04 18:07:17 ,             1188.9   ,               1350.0   ,               44.0   ,              33   ,                1726   ,            875   ,         79   ,                       47   ,                   0   ,                    2   ,                    49.8   ,               8   , 1.1500   ,
2018-07-04 18:07:18 ,             1188.9   ,               1350.0   ,               43.0   ,              33   ,                1726   ,            875   ,         64   ,                       38   ,                   0   ,                    1   ,                    41.9   ,               8   , 1.1500   ,
2018-07-04 18:07:19 ,             1188.9   ,               1350.0   ,               43.0   ,              33   ,                1728   ,            875   ,         71   ,                       42   ,                   0   ,                    2   ,                    48.5   ,               8   , 1.1500   ,
2018-07-04 18:07:20 ,             1188.9   ,               1350.0   ,               44.0   ,              33   ,                1728   ,            875   ,         83   ,                       46   ,                   0   ,                    2   ,                    52.9   ,               8   , 1.1500   ,
2018-07-04 18:07:21 ,             1188.9   ,               1350.0   ,               44.0   ,              33   ,                1724   ,            875   ,         74   ,                       45   ,                   0   ,                    2   ,                    54.0   ,               8   , 1.1500   ,
2018-07-04 18:07:22 ,             1188.9   ,               1350.0   ,               45.0   ,              33   ,                1724   ,            876   ,         97   ,                       61   ,                   0   ,                    2   ,                    57.8   ,               8   , 1.1500   ,
2018-07-04 18:07:23 ,             1188.9   ,               1350.0   ,               45.0   ,              33   ,                1724   ,            870   ,         92   ,                       56   ,                   0   ,                    2   ,                    57.5   ,               8   , 1.1500   ,
2018-07-04 18:07:24 ,             1188.9   ,               1350.0   ,               44.0   ,              33   ,                1724   ,            870   ,         86   ,                       51   ,                   0   ,                    1   ,                    47.0   ,               8   , 1.1500   ,
2018-07-04 18:07:25 ,             1188.9   ,               1350.0   ,               45.0   ,              34   ,                1724   ,            870   ,         78   ,                       46   ,                   0   ,                    1   ,                    49.2   ,               8   , 1.1500   ,
2018-07-04 18:07:26 ,             1188.9   ,               1350.0   ,               44.0   ,              34   ,                1727   ,            870   ,         75   ,                       45   ,                   0   ,                    1   ,                    47.7   ,               8   , 1.1500   ,
2018-07-04 18:07:27 ,             1188.9   ,               1350.0   ,               44.0   ,              34   ,                1731   ,            853   ,         76   ,                       44   ,                   0   ,                    1   ,                    36.2   ,               8   , 1.1500   ,
2018-07-04 18:07:28 ,             1188.9   ,               1350.0   ,               44.0   ,              34   ,                1729   ,            857   ,         71   ,                       41   ,                   0   ,                    1   ,                    46.5   ,               8   , 1.1500   ,
2018-07-04 18:07:29 ,             1188.9   ,               1350.0   ,               44.0   ,              34   ,                1732   ,            869   ,         66   ,                       39   ,                   0   ,                    1   ,                    36.7   ,               8   , 1.1500   ,
2018-07-04 18:07:30 ,             1188.9   ,               1350.0   ,               44.0   ,              34   ,                1759   ,            869   ,         75   ,                       44   ,                   0   ,                    2   ,                    42.0   ,               8   , 1.1500   ,
2018-07-04 18:07:31 ,             1188.9   ,               1350.0   ,               45.0   ,              34   ,                1729   ,            869   ,         79   ,                       47   ,                   0   ,                    1   ,                    52.7   ,               8   , 1.1500   ,
2018-07-04 18:07:32 ,             1188.9   ,               1350.0   ,               45.0   ,              34   ,                1729   ,            869   ,         85   ,                       47   ,                   0   ,                    2   ,                    49.6   ,               8   , 1.1500   ,
2018-07-04 18:07:33 ,             1188.9   ,               1350.0   ,               44.0   ,              34   ,                1730   ,            888   ,         57   ,                       33   ,                   0   ,                    2   ,                    41.7   ,               8   , 1.1500   ,
2018-07-04 18:07:34 ,             1188.9   ,               1350.0   ,               44.0   ,              34   ,                1756   ,            888   ,         71   ,                       44   ,                   0   ,                    2   ,                    44.8   ,               8   , 1.1500   ,
2018-07-04 18:07:35 ,             1188.9   ,               1350.0   ,               44.0   ,              34   ,                1756   ,            890   ,         68   ,                       41   ,                   0   ,                    2   ,                    41.3   ,               8   , 1.1500   ,
2018-07-04 18:07:36 ,             1188.9   ,               1350.0   ,               45.0   ,              34   ,                1757   ,            890   ,         72   ,                       44   ,                   0   ,                    2   ,                    41.5   ,               8   , 1.1500   ,
2018-07-04 18:07:37 ,             1188.9   ,               1350.0   ,               44.0   ,              34   ,                1758   ,            891   ,         64   ,                       37   ,                   0   ,                    2   ,                    44.3   ,               8   , 1.1500   ,
2018-07-04 18:07:38 ,             1188.9   ,               1350.0   ,               44.0   ,              34   ,                1733   ,            891   ,         56   ,                       33   ,                   0   ,                    1   ,                    35.1   ,               8   , 1.1500   ,
2018-07-04 18:07:39 ,             1188.9   ,               1350.0   ,               45.0   ,              34   ,                1756   ,            891   ,         63   ,                       35   ,                   0   ,                    1   ,                    47.2   ,               8   , 1.1500   ,
2018-07-04 18:07:40 ,             1188.9   ,               1350.0   ,               43.0   ,              34   ,                1732   ,            896   ,         50   ,                       29   ,                   0   ,                    2   ,                    32.3   ,               8   , 1.1500   ,
2018-07-04 18:07:41 ,             1188.9   ,               1350.0   ,               43.0   ,              34   ,                1735   ,            917   ,         39   ,                       23   ,                   0   ,                    2   ,                    30.4   ,               8   , 1.1500   ,
2018-07-04 18:07:42 ,             1188.9   ,               1350.0   ,               43.0   ,              34   ,                1738   ,            918   ,         41   ,                       24   ,                   0   ,                    1   ,                    32.3   ,               8   , 1.1500   ,
2018-07-04 18:07:43 ,             1058.4   ,               1350.0   ,               41.0   ,              34   ,                1768   ,            918   ,         46   ,                       24   ,                   0   ,                    1   ,                    23.1   ,              16   , 1.0180   ,
2018-07-04 18:07:44 ,             1058.4   ,               1350.0   ,               41.0   ,              34   ,                1767   ,            918   ,         39   ,                       21   ,                   0   ,                    1   ,                    26.6   ,              16   , 1.0180   ,
2018-07-04 18:07:45 ,             1058.4   ,               1350.0   ,               41.0   ,              34   ,                1766   ,            918   ,         47   ,                       25   ,                   0   ,                    1   ,                    25.7   ,              16   , 1.0180   ,
2018-07-04 18:07:46 ,              992.7   ,               1350.0   ,               41.0   ,              34   ,                1738   ,            918   ,         55   ,                       27   ,                   0   ,                    2   ,                    21.2   ,              16   , 0.9750   ,
2018-07-04 18:07:47 ,             1019.6   ,               1350.0   ,               42.0   ,              34   ,                1737   ,            918   ,         57   ,                       29   ,                   0   ,                    1   ,                    23.8   ,              16   , 0.9930   ,
2018-07-04 18:07:48 ,             1150.1   ,               1350.0   ,               42.0   ,              34   ,                1738   ,            918   ,         63   ,                       39   ,                   0   ,                    1   ,                    37.3   ,              16   , 1.0750   ,
2018-07-04 18:07:49 ,             1188.9   ,               1350.0   ,               44.0   ,              34   ,                1759   ,            918   ,         58   ,                       33   ,                   0   ,                    2   ,                    41.4   ,               8   , 1.1500   ,
2018-07-04 18:07:50 ,             1188.9   ,               1350.0   ,               43.0   ,              34   ,                1732   ,            919   ,         58   ,                       35   ,                   0   ,                    1   ,                    28.9   ,               8   , 1.1500   ,
2018-07-04 18:07:51 ,             1188.9   ,               1350.0   ,               43.0   ,              34   ,                1759   ,            919   ,         56   ,                       33   ,                   0   ,                    1   ,                    39.2   ,               8   , 1.1500   ,
